Datetime (UTC),Datetime (Local),Capacity factor,Hour,Month,Year,Day
2016-07-20 10:00:00,2016-07-20 11:00:00,0.513,11,7,2016,20
2016-07-20 11:00:00,2016-07-20 12:00:00,0.558,12,7,2016,20
2016-07-20 12:00:00,2016-07-20 13:00:00,0.583,13,7,2016,20
2016-07-20 13:00:00,2016-07-20 14:00:00,0.557,14,7,2016,20
2016-07-20 14:00:00,2016-07-20 15:00:00,0.495,15,7,2016,20
2016-07-20 15:00:00,2016-07-20 16:00:00,0.395,16,7,2016,20
2016-07-20 16:00:00,2016-07-20 17:00:00,0.277,17,7,2016,20
2016-07-20 17:00:00,2016-07-20 18:00:00,0.158,18,7,2016,20
2016-07-20 18:00:00,2016-07-20 19:00:00,0.053,19,7,2016,20
2016-07-20 19:00:00,2016-07-20 20:00:00,0.002,20,7,2016,20
2016-07-20 20:00:00,2016-07-20 21:00:00,0.0,21,7,2016,20
2016-07-20 21:00:00,2016-07-20 22:00:00,0.0,22,7,2016,20
2016-07-20 22:00:00,2016-07-20 23:00:00,0.0,23,7,2016,20
2016-07-20 23:00:00,2016-07-21 00:00:00,0.0,0,7,2016,21
2016-07-21 00:00:00,2016-07-21 01:00:00,0.0,1,7,2016,21
2016-07-21 01:00:00,2016-07-21 02:00:00,0.0,2,7,2016,21
2016-07-21 02:00:00,2016-07-21 03:00:00,0.0,3,7,2016,21
2016-07-21 03:00:00,2016-07-21 04:00:00,0.0,4,7,2016,21
2016-07-21 04:00:00,2016-07-21 05:00:00,0.0,5,7,2016,21
2016-07-21 05:00:00,2016-07-21 06:00:00,0.018,6,7,2016,21
2016-07-21 06:00:00,2016-07-21 07:00:00,0.121,7,7,2016,21
2016-07-21 07:00:00,2016-07-21 08:00:00,0.262,8,7,2016,21
2016-07-21 08:00:00,2016-07-21 09:00:00,0.39,9,7,2016,21
2016-07-21 09:00:00,2016-07-21 10:00:00,0.491,10,7,2016,21
2016-07-21 10:00:00,2016-07-21 11:00:00,0.559,11,7,2016,21
2016-07-21 11:00:00,2016-07-21 12:00:00,0.588,12,7,2016,21
2016-07-21 12:00:00,2016-07-21 13:00:00,0.584,13,7,2016,21
2016-07-21 13:00:00,2016-07-21 14:00:00,0.543,14,7,2016,21
2016-07-21 14:00:00,2016-07-21 15:00:00,0.475,15,7,2016,21
2016-07-21 15:00:00,2016-07-21 16:00:00,0.378,16,7,2016,21
2016-07-21 16:00:00,2016-07-21 17:00:00,0.265,17,7,2016,21
2016-07-21 17:00:00,2016-07-21 18:00:00,0.152,18,7,2016,21
2016-07-21 18:00:00,2016-07-21 19:00:00,0.052,19,7,2016,21
2016-07-21 19:00:00,2016-07-21 20:00:00,0.002,20,7,2016,21
2016-07-21 20:00:00,2016-07-21 21:00:00,0.0,21,7,2016,21
2016-07-21 21:00:00,2016-07-21 22:00:00,0.0,22,7,2016,21
2016-07-21 22:00:00,2016-07-21 23:00:00,0.0,23,7,2016,21
2016-07-21 23:00:00,2016-07-22 00:00:00,0.0,0,7,2016,22
2016-07-22 00:00:00,2016-07-22 01:00:00,0.0,1,7,2016,22
2016-07-22 01:00:00,2016-07-22 02:00:00,0.0,2,7,2016,22
2016-07-22 02:00:00,2016-07-22 03:00:00,0.0,3,7,2016,22
2016-07-22 03:00:00,2016-07-22 04:00:00,0.0,4,7,2016,22
2016-07-22 04:00:00,2016-07-22 05:00:00,0.0,5,7,2016,22
2016-07-22 05:00:00,2016-07-22 06:00:00,0.021,6,7,2016,22
2016-07-22 06:00:00,2016-07-22 07:00:00,0.132,7,7,2016,22
2016-07-22 07:00:00,2016-07-22 08:00:00,0.286,8,7,2016,22
2016-07-22 08:00:00,2016-07-22 09:00:00,0.434,9,7,2016,22
2016-07-22 09:00:00,2016-07-22 10:00:00,0.549,10,7,2016,22
2016-07-22 10:00:00,2016-07-22 11:00:00,0.625,11,7,2016,22
2016-07-22 11:00:00,2016-07-22 12:00:00,0.664,12,7,2016,22
2016-07-22 12:00:00,2016-07-22 13:00:00,0.662,13,7,2016,22
2016-07-22 13:00:00,2016-07-22 14:00:00,0.624,14,7,2016,22
2016-07-22 14:00:00,2016-07-22 15:00:00,0.555,15,7,2016,22
2016-07-22 15:00:00,2016-07-22 16:00:00,0.454,16,7,2016,22
2016-07-22 16:00:00,2016-07-22 17:00:00,0.323,17,7,2016,22
2016-07-22 17:00:00,2016-07-22 18:00:00,0.18,18,7,2016,22
2016-07-22 18:00:00,2016-07-22 19:00:00,0.057,19,7,2016,22
2016-07-22 19:00:00,2016-07-22 20:00:00,0.002,20,7,2016,22
2016-07-22 20:00:00,2016-07-22 21:00:00,0.0,21,7,2016,22
2016-07-22 21:00:00,2016-07-22 22:00:00,0.0,22,7,2016,22
2016-07-22 22:00:00,2016-07-22 23:00:00,0.0,23,7,2016,22
2016-07-22 23:00:00,2016-07-23 00:00:00,0.0,0,7,2016,23
2016-07-23 00:00:00,2016-07-23 01:00:00,0.0,1,7,2016,23
2016-07-23 01:00:00,2016-07-23 02:00:00,0.0,2,7,2016,23
2016-07-23 02:00:00,2016-07-23 03:00:00,0.0,3,7,2016,23
2016-07-23 03:00:00,2016-07-23 04:00:00,0.0,4,7,2016,23
2016-07-23 04:00:00,2016-07-23 05:00:00,0.0,5,7,2016,23
2016-07-23 05:00:00,2016-07-23 06:00:00,0.019,6,7,2016,23
2016-07-23 06:00:00,2016-07-23 07:00:00,0.127,7,7,2016,23
2016-07-23 07:00:00,2016-07-23 08:00:00,0.28,8,7,2016,23
2016-07-23 08:00:00,2016-07-23 09:00:00,0.433,9,7,2016,23
2016-07-23 09:00:00,2016-07-23 10:00:00,0.554,10,7,2016,23
2016-07-23 10:00:00,2016-07-23 11:00:00,0.637,11,7,2016,23
2016-07-23 11:00:00,2016-07-23 12:00:00,0.679,12,7,2016,23
2016-07-23 12:00:00,2016-07-23 13:00:00,0.681,13,7,2016,23
2016-07-23 13:00:00,2016-07-23 14:00:00,0.648,14,7,2016,23
2016-07-23 14:00:00,2016-07-23 15:00:00,0.578,15,7,2016,23
2016-07-23 15:00:00,2016-07-23 16:00:00,0.473,16,7,2016,23
2016-07-23 16:00:00,2016-07-23 17:00:00,0.34,17,7,2016,23
2016-07-23 17:00:00,2016-07-23 18:00:00,0.192,18,7,2016,23
2016-07-23 18:00:00,2016-07-23 19:00:00,0.063,19,7,2016,23
2016-07-23 19:00:00,2016-07-23 20:00:00,0.002,20,7,2016,23
2016-07-23 20:00:00,2016-07-23 21:00:00,0.0,21,7,2016,23
2016-07-23 21:00:00,2016-07-23 22:00:00,0.0,22,7,2016,23
2016-07-23 22:00:00,2016-07-23 23:00:00,0.0,23,7,2016,23
2016-07-23 23:00:00,2016-07-24 00:00:00,0.0,0,7,2016,24
2016-07-24 00:00:00,2016-07-24 01:00:00,0.0,1,7,2016,24
2016-07-24 01:00:00,2016-07-24 02:00:00,0.0,2,7,2016,24
2016-07-24 02:00:00,2016-07-24 03:00:00,0.0,3,7,2016,24
2016-07-24 03:00:00,2016-07-24 04:00:00,0.0,4,7,2016,24
2016-07-24 04:00:00,2016-07-24 05:00:00,0.0,5,7,2016,24
2016-07-24 05:00:00,2016-07-24 06:00:00,0.02,6,7,2016,24
2016-07-24 06:00:00,2016-07-24 07:00:00,0.134,7,7,2016,24
2016-07-24 07:00:00,2016-07-24 08:00:00,0.292,8,7,2016,24
2016-07-24 08:00:00,2016-07-24 09:00:00,0.441,9,7,2016,24
2016-07-24 09:00:00,2016-07-24 10:00:00,0.557,10,7,2016,24
2016-07-24 10:00:00,2016-07-24 11:00:00,0.637,11,7,2016,24
2016-07-24 11:00:00,2016-07-24 12:00:00,0.678,12,7,2016,24
2016-07-24 12:00:00,2016-07-24 13:00:00,0.681,13,7,2016,24
2016-07-24 13:00:00,2016-07-24 14:00:00,0.649,14,7,2016,24
2016-07-24 14:00:00,2016-07-24 15:00:00,0.579,15,7,2016,24
2016-07-24 15:00:00,2016-07-24 16:00:00,0.475,16,7,2016,24
2016-07-24 16:00:00,2016-07-24 17:00:00,0.338,17,7,2016,24
2016-07-24 17:00:00,2016-07-24 18:00:00,0.188,18,7,2016,24
2016-07-24 18:00:00,2016-07-24 19:00:00,0.061,19,7,2016,24
2016-07-24 19:00:00,2016-07-24 20:00:00,0.002,20,7,2016,24
2016-07-24 20:00:00,2016-07-24 21:00:00,0.0,21,7,2016,24
2016-07-24 21:00:00,2016-07-24 22:00:00,0.0,22,7,2016,24
2016-07-24 22:00:00,2016-07-24 23:00:00,0.0,23,7,2016,24
2016-07-24 23:00:00,2016-07-25 00:00:00,0.0,0,7,2016,25
2016-07-25 00:00:00,2016-07-25 01:00:00,0.0,1,7,2016,25
2016-07-25 01:00:00,2016-07-25 02:00:00,0.0,2,7,2016,25
2016-07-25 02:00:00,2016-07-25 03:00:00,0.0,3,7,2016,25
2016-07-25 03:00:00,2016-07-25 04:00:00,0.0,4,7,2016,25
2016-07-25 04:00:00,2016-07-25 05:00:00,0.0,5,7,2016,25
2016-07-25 05:00:00,2016-07-25 06:00:00,0.021,6,7,2016,25
2016-07-25 06:00:00,2016-07-25 07:00:00,0.136,7,7,2016,25
2016-07-25 07:00:00,2016-07-25 08:00:00,0.293,8,7,2016,25
2016-07-25 08:00:00,2016-07-25 09:00:00,0.441,9,7,2016,25
2016-07-25 09:00:00,2016-07-25 10:00:00,0.557,10,7,2016,25
2016-07-25 10:00:00,2016-07-25 11:00:00,0.636,11,7,2016,25
2016-07-25 11:00:00,2016-07-25 12:00:00,0.677,12,7,2016,25
2016-07-25 12:00:00,2016-07-25 13:00:00,0.681,13,7,2016,25
2016-07-25 13:00:00,2016-07-25 14:00:00,0.647,14,7,2016,25
2016-07-25 14:00:00,2016-07-25 15:00:00,0.578,15,7,2016,25
2016-07-25 15:00:00,2016-07-25 16:00:00,0.473,16,7,2016,25
2016-07-25 16:00:00,2016-07-25 17:00:00,0.338,17,7,2016,25
2016-07-25 17:00:00,2016-07-25 18:00:00,0.188,18,7,2016,25
2016-07-25 18:00:00,2016-07-25 19:00:00,0.06,19,7,2016,25
2016-07-25 19:00:00,2016-07-25 20:00:00,0.001,20,7,2016,25
2016-07-25 20:00:00,2016-07-25 21:00:00,0.0,21,7,2016,25
2016-07-25 21:00:00,2016-07-25 22:00:00,0.0,22,7,2016,25
2016-07-25 22:00:00,2016-07-25 23:00:00,0.0,23,7,2016,25
2016-07-25 23:00:00,2016-07-26 00:00:00,0.0,0,7,2016,26
2016-07-26 00:00:00,2016-07-26 01:00:00,0.0,1,7,2016,26
2016-07-26 01:00:00,2016-07-26 02:00:00,0.0,2,7,2016,26
2016-07-26 02:00:00,2016-07-26 03:00:00,0.0,3,7,2016,26
2016-07-26 03:00:00,2016-07-26 04:00:00,0.0,4,7,2016,26
2016-07-26 04:00:00,2016-07-26 05:00:00,0.0,5,7,2016,26
2016-07-26 05:00:00,2016-07-26 06:00:00,0.019,6,7,2016,26
2016-07-26 06:00:00,2016-07-26 07:00:00,0.132,7,7,2016,26
2016-07-26 07:00:00,2016-07-26 08:00:00,0.286,8,7,2016,26
2016-07-26 08:00:00,2016-07-26 09:00:00,0.433,9,7,2016,26
2016-07-26 09:00:00,2016-07-26 10:00:00,0.55,10,7,2016,26
2016-07-26 10:00:00,2016-07-26 11:00:00,0.628,11,7,2016,26
2016-07-26 11:00:00,2016-07-26 12:00:00,0.667,12,7,2016,26
2016-07-26 12:00:00,2016-07-26 13:00:00,0.669,13,7,2016,26
2016-07-26 13:00:00,2016-07-26 14:00:00,0.636,14,7,2016,26
2016-07-26 14:00:00,2016-07-26 15:00:00,0.569,15,7,2016,26
2016-07-26 15:00:00,2016-07-26 16:00:00,0.463,16,7,2016,26
2016-07-26 16:00:00,2016-07-26 17:00:00,0.329,17,7,2016,26
2016-07-26 17:00:00,2016-07-26 18:00:00,0.18,18,7,2016,26
2016-07-26 18:00:00,2016-07-26 19:00:00,0.054,19,7,2016,26
2016-07-26 19:00:00,2016-07-26 20:00:00,0.001,20,7,2016,26
2016-07-26 20:00:00,2016-07-26 21:00:00,0.0,21,7,2016,26
2016-07-26 21:00:00,2016-07-26 22:00:00,0.0,22,7,2016,26
2016-07-26 22:00:00,2016-07-26 23:00:00,0.0,23,7,2016,26
2016-07-26 23:00:00,2016-07-27 00:00:00,0.0,0,7,2016,27
2016-07-27 00:00:00,2016-07-27 01:00:00,0.0,1,7,2016,27
2016-07-27 01:00:00,2016-07-27 02:00:00,0.0,2,7,2016,27
2016-07-27 02:00:00,2016-07-27 03:00:00,0.0,3,7,2016,27
2016-07-27 03:00:00,2016-07-27 04:00:00,0.0,4,7,2016,27
2016-07-27 04:00:00,2016-07-27 05:00:00,0.0,5,7,2016,27
2016-07-27 05:00:00,2016-07-27 06:00:00,0.017,6,7,2016,27
2016-07-27 06:00:00,2016-07-27 07:00:00,0.122,7,7,2016,27
2016-07-27 07:00:00,2016-07-27 08:00:00,0.266,8,7,2016,27
2016-07-27 08:00:00,2016-07-27 09:00:00,0.413,9,7,2016,27
2016-07-27 09:00:00,2016-07-27 10:00:00,0.528,10,7,2016,27
2016-07-27 10:00:00,2016-07-27 11:00:00,0.61,11,7,2016,27
2016-07-27 11:00:00,2016-07-27 12:00:00,0.654,12,7,2016,27
2016-07-27 12:00:00,2016-07-27 13:00:00,0.659,13,7,2016,27
2016-07-27 13:00:00,2016-07-27 14:00:00,0.628,14,7,2016,27
2016-07-27 14:00:00,2016-07-27 15:00:00,0.558,15,7,2016,27
2016-07-27 15:00:00,2016-07-27 16:00:00,0.454,16,7,2016,27
2016-07-27 16:00:00,2016-07-27 17:00:00,0.32,17,7,2016,27
2016-07-27 17:00:00,2016-07-27 18:00:00,0.176,18,7,2016,27
2016-07-27 18:00:00,2016-07-27 19:00:00,0.053,19,7,2016,27
2016-07-27 19:00:00,2016-07-27 20:00:00,0.001,20,7,2016,27
2016-07-27 20:00:00,2016-07-27 21:00:00,0.0,21,7,2016,27
2016-07-27 21:00:00,2016-07-27 22:00:00,0.0,22,7,2016,27
2016-07-27 22:00:00,2016-07-27 23:00:00,0.0,23,7,2016,27
2016-07-27 23:00:00,2016-07-28 00:00:00,0.0,0,7,2016,28
2016-07-28 00:00:00,2016-07-28 01:00:00,0.0,1,7,2016,28
2016-07-28 01:00:00,2016-07-28 02:00:00,0.0,2,7,2016,28
2016-07-28 02:00:00,2016-07-28 03:00:00,0.0,3,7,2016,28
2016-07-28 03:00:00,2016-07-28 04:00:00,0.0,4,7,2016,28
2016-07-28 04:00:00,2016-07-28 05:00:00,0.0,5,7,2016,28
2016-07-28 05:00:00,2016-07-28 06:00:00,0.017,6,7,2016,28
2016-07-28 06:00:00,2016-07-28 07:00:00,0.127,7,7,2016,28
2016-07-28 07:00:00,2016-07-28 08:00:00,0.283,8,7,2016,28
2016-07-28 08:00:00,2016-07-28 09:00:00,0.431,9,7,2016,28
2016-07-28 09:00:00,2016-07-28 10:00:00,0.548,10,7,2016,28
2016-07-28 10:00:00,2016-07-28 11:00:00,0.627,11,7,2016,28
2016-07-28 11:00:00,2016-07-28 12:00:00,0.668,12,7,2016,28
2016-07-28 12:00:00,2016-07-28 13:00:00,0.672,13,7,2016,28
2016-07-28 13:00:00,2016-07-28 14:00:00,0.64,14,7,2016,28
2016-07-28 14:00:00,2016-07-28 15:00:00,0.572,15,7,2016,28
2016-07-28 15:00:00,2016-07-28 16:00:00,0.464,16,7,2016,28
2016-07-28 16:00:00,2016-07-28 17:00:00,0.328,17,7,2016,28
2016-07-28 17:00:00,2016-07-28 18:00:00,0.178,18,7,2016,28
2016-07-28 18:00:00,2016-07-28 19:00:00,0.053,19,7,2016,28
2016-07-28 19:00:00,2016-07-28 20:00:00,0.001,20,7,2016,28
2016-07-28 20:00:00,2016-07-28 21:00:00,0.0,21,7,2016,28
2016-07-28 21:00:00,2016-07-28 22:00:00,0.0,22,7,2016,28
2016-07-28 22:00:00,2016-07-28 23:00:00,0.0,23,7,2016,28
2016-07-28 23:00:00,2016-07-29 00:00:00,0.0,0,7,2016,29
2016-07-29 00:00:00,2016-07-29 01:00:00,0.0,1,7,2016,29
2016-07-29 01:00:00,2016-07-29 02:00:00,0.0,2,7,2016,29
2016-07-29 02:00:00,2016-07-29 03:00:00,0.0,3,7,2016,29
2016-07-29 03:00:00,2016-07-29 04:00:00,0.0,4,7,2016,29
2016-07-29 04:00:00,2016-07-29 05:00:00,0.0,5,7,2016,29
2016-07-29 05:00:00,2016-07-29 06:00:00,0.015,6,7,2016,29
2016-07-29 06:00:00,2016-07-29 07:00:00,0.119,7,7,2016,29
2016-07-29 07:00:00,2016-07-29 08:00:00,0.269,8,7,2016,29
2016-07-29 08:00:00,2016-07-29 09:00:00,0.416,9,7,2016,29
2016-07-29 09:00:00,2016-07-29 10:00:00,0.53,10,7,2016,29
2016-07-29 10:00:00,2016-07-29 11:00:00,0.609,11,7,2016,29
2016-07-29 11:00:00,2016-07-29 12:00:00,0.645,12,7,2016,29
2016-07-29 12:00:00,2016-07-29 13:00:00,0.647,13,7,2016,29
2016-07-29 13:00:00,2016-07-29 14:00:00,0.614,14,7,2016,29
2016-07-29 14:00:00,2016-07-29 15:00:00,0.544,15,7,2016,29
2016-07-29 15:00:00,2016-07-29 16:00:00,0.442,16,7,2016,29
2016-07-29 16:00:00,2016-07-29 17:00:00,0.313,17,7,2016,29
2016-07-29 17:00:00,2016-07-29 18:00:00,0.171,18,7,2016,29
2016-07-29 18:00:00,2016-07-29 19:00:00,0.05,19,7,2016,29
2016-07-29 19:00:00,2016-07-29 20:00:00,0.001,20,7,2016,29
2016-07-29 20:00:00,2016-07-29 21:00:00,0.0,21,7,2016,29
2016-07-29 21:00:00,2016-07-29 22:00:00,0.0,22,7,2016,29
2016-07-29 22:00:00,2016-07-29 23:00:00,0.0,23,7,2016,29
2016-07-29 23:00:00,2016-07-30 00:00:00,0.0,0,7,2016,30
2016-07-30 00:00:00,2016-07-30 01:00:00,0.0,1,7,2016,30
2016-07-30 01:00:00,2016-07-30 02:00:00,0.0,2,7,2016,30
2016-07-30 02:00:00,2016-07-30 03:00:00,0.0,3,7,2016,30
2016-07-30 03:00:00,2016-07-30 04:00:00,0.0,4,7,2016,30
2016-07-30 04:00:00,2016-07-30 05:00:00,0.0,5,7,2016,30
2016-07-30 05:00:00,2016-07-30 06:00:00,0.014,6,7,2016,30
2016-07-30 06:00:00,2016-07-30 07:00:00,0.119,7,7,2016,30
2016-07-30 07:00:00,2016-07-30 08:00:00,0.273,8,7,2016,30
2016-07-30 08:00:00,2016-07-30 09:00:00,0.423,9,7,2016,30
2016-07-30 09:00:00,2016-07-30 10:00:00,0.542,10,7,2016,30
2016-07-30 10:00:00,2016-07-30 11:00:00,0.622,11,7,2016,30
2016-07-30 11:00:00,2016-07-30 12:00:00,0.662,12,7,2016,30
2016-07-30 12:00:00,2016-07-30 13:00:00,0.665,13,7,2016,30
2016-07-30 13:00:00,2016-07-30 14:00:00,0.63,14,7,2016,30
2016-07-30 14:00:00,2016-07-30 15:00:00,0.557,15,7,2016,30
2016-07-30 15:00:00,2016-07-30 16:00:00,0.451,16,7,2016,30
2016-07-30 16:00:00,2016-07-30 17:00:00,0.316,17,7,2016,30
2016-07-30 17:00:00,2016-07-30 18:00:00,0.172,18,7,2016,30
2016-07-30 18:00:00,2016-07-30 19:00:00,0.05,19,7,2016,30
2016-07-30 19:00:00,2016-07-30 20:00:00,0.001,20,7,2016,30
2016-07-30 20:00:00,2016-07-30 21:00:00,0.0,21,7,2016,30
2016-07-30 21:00:00,2016-07-30 22:00:00,0.0,22,7,2016,30
2016-07-30 22:00:00,2016-07-30 23:00:00,0.0,23,7,2016,30
2016-07-30 23:00:00,2016-07-31 00:00:00,0.0,0,7,2016,31
2016-07-31 00:00:00,2016-07-31 01:00:00,0.0,1,7,2016,31
2016-07-31 01:00:00,2016-07-31 02:00:00,0.0,2,7,2016,31
2016-07-31 02:00:00,2016-07-31 03:00:00,0.0,3,7,2016,31
2016-07-31 03:00:00,2016-07-31 04:00:00,0.0,4,7,2016,31
2016-07-31 04:00:00,2016-07-31 05:00:00,0.0,5,7,2016,31
2016-07-31 05:00:00,2016-07-31 06:00:00,0.013,6,7,2016,31
2016-07-31 06:00:00,2016-07-31 07:00:00,0.108,7,7,2016,31
2016-07-31 07:00:00,2016-07-31 08:00:00,0.25,8,7,2016,31
2016-07-31 08:00:00,2016-07-31 09:00:00,0.385,9,7,2016,31
2016-07-31 09:00:00,2016-07-31 10:00:00,0.502,10,7,2016,31
2016-07-31 10:00:00,2016-07-31 11:00:00,0.59,11,7,2016,31
2016-07-31 11:00:00,2016-07-31 12:00:00,0.638,12,7,2016,31
2016-07-31 12:00:00,2016-07-31 13:00:00,0.645,13,7,2016,31
2016-07-31 13:00:00,2016-07-31 14:00:00,0.619,14,7,2016,31
2016-07-31 14:00:00,2016-07-31 15:00:00,0.554,15,7,2016,31
2016-07-31 15:00:00,2016-07-31 16:00:00,0.454,16,7,2016,31
2016-07-31 16:00:00,2016-07-31 17:00:00,0.321,17,7,2016,31
2016-07-31 17:00:00,2016-07-31 18:00:00,0.174,18,7,2016,31
2016-07-31 18:00:00,2016-07-31 19:00:00,0.049,19,7,2016,31
2016-07-31 19:00:00,2016-07-31 20:00:00,0.0,20,7,2016,31
2016-07-31 20:00:00,2016-07-31 21:00:00,0.0,21,7,2016,31
2016-07-31 21:00:00,2016-07-31 22:00:00,0.0,22,7,2016,31
2016-07-31 22:00:00,2016-07-31 23:00:00,0.0,23,7,2016,31
2016-07-31 23:00:00,2016-08-01 00:00:00,0.0,0,8,2016,1
2016-08-01 00:00:00,2016-08-01 01:00:00,0.0,1,8,2016,1
2016-08-01 01:00:00,2016-08-01 02:00:00,0.0,2,8,2016,1
2016-08-01 02:00:00,2016-08-01 03:00:00,0.0,3,8,2016,1
2016-08-01 03:00:00,2016-08-01 04:00:00,0.0,4,8,2016,1
2016-08-01 04:00:00,2016-08-01 05:00:00,0.0,5,8,2016,1
2016-08-01 05:00:00,2016-08-01 06:00:00,0.014,6,8,2016,1
2016-08-01 06:00:00,2016-08-01 07:00:00,0.125,7,8,2016,1
2016-08-01 07:00:00,2016-08-01 08:00:00,0.285,8,8,2016,1
2016-08-01 08:00:00,2016-08-01 09:00:00,0.44,9,8,2016,1
2016-08-01 09:00:00,2016-08-01 10:00:00,0.559,10,8,2016,1
2016-08-01 10:00:00,2016-08-01 11:00:00,0.641,11,8,2016,1
2016-08-01 11:00:00,2016-08-01 12:00:00,0.683,12,8,2016,1
2016-08-01 12:00:00,2016-08-01 13:00:00,0.686,13,8,2016,1
2016-08-01 13:00:00,2016-08-01 14:00:00,0.651,14,8,2016,1
2016-08-01 14:00:00,2016-08-01 15:00:00,0.581,15,8,2016,1
2016-08-01 15:00:00,2016-08-01 16:00:00,0.476,16,8,2016,1
2016-08-01 16:00:00,2016-08-01 17:00:00,0.339,17,8,2016,1
2016-08-01 17:00:00,2016-08-01 18:00:00,0.185,18,8,2016,1
2016-08-01 18:00:00,2016-08-01 19:00:00,0.054,19,8,2016,1
2016-08-01 19:00:00,2016-08-01 20:00:00,0.001,20,8,2016,1
2016-08-01 20:00:00,2016-08-01 21:00:00,0.0,21,8,2016,1
2016-08-01 21:00:00,2016-08-01 22:00:00,0.0,22,8,2016,1
2016-08-01 22:00:00,2016-08-01 23:00:00,0.0,23,8,2016,1
2016-08-01 23:00:00,2016-08-02 00:00:00,0.0,0,8,2016,2
2016-08-02 00:00:00,2016-08-02 01:00:00,0.0,1,8,2016,2
2016-08-02 01:00:00,2016-08-02 02:00:00,0.0,2,8,2016,2
2016-08-02 02:00:00,2016-08-02 03:00:00,0.0,3,8,2016,2
2016-08-02 03:00:00,2016-08-02 04:00:00,0.0,4,8,2016,2
2016-08-02 04:00:00,2016-08-02 05:00:00,0.0,5,8,2016,2
2016-08-02 05:00:00,2016-08-02 06:00:00,0.014,6,8,2016,2
2016-08-02 06:00:00,2016-08-02 07:00:00,0.127,7,8,2016,2
2016-08-02 07:00:00,2016-08-02 08:00:00,0.288,8,8,2016,2
2016-08-02 08:00:00,2016-08-02 09:00:00,0.438,9,8,2016,2
2016-08-02 09:00:00,2016-08-02 10:00:00,0.555,10,8,2016,2
2016-08-02 10:00:00,2016-08-02 11:00:00,0.635,11,8,2016,2
2016-08-02 11:00:00,2016-08-02 12:00:00,0.676,12,8,2016,2
2016-08-02 12:00:00,2016-08-02 13:00:00,0.68,13,8,2016,2
2016-08-02 13:00:00,2016-08-02 14:00:00,0.647,14,8,2016,2
2016-08-02 14:00:00,2016-08-02 15:00:00,0.577,15,8,2016,2
2016-08-02 15:00:00,2016-08-02 16:00:00,0.47,16,8,2016,2
2016-08-02 16:00:00,2016-08-02 17:00:00,0.333,17,8,2016,2
2016-08-02 17:00:00,2016-08-02 18:00:00,0.18,18,8,2016,2
2016-08-02 18:00:00,2016-08-02 19:00:00,0.052,19,8,2016,2
2016-08-02 19:00:00,2016-08-02 20:00:00,0.001,20,8,2016,2
2016-08-02 20:00:00,2016-08-02 21:00:00,0.0,21,8,2016,2
2016-08-02 21:00:00,2016-08-02 22:00:00,0.0,22,8,2016,2
2016-08-02 22:00:00,2016-08-02 23:00:00,0.0,23,8,2016,2
2016-08-02 23:00:00,2016-08-03 00:00:00,0.0,0,8,2016,3
2016-08-03 00:00:00,2016-08-03 01:00:00,0.0,1,8,2016,3
2016-08-03 01:00:00,2016-08-03 02:00:00,0.0,2,8,2016,3
2016-08-03 02:00:00,2016-08-03 03:00:00,0.0,3,8,2016,3
2016-08-03 03:00:00,2016-08-03 04:00:00,0.0,4,8,2016,3
2016-08-03 04:00:00,2016-08-03 05:00:00,0.0,5,8,2016,3
2016-08-03 05:00:00,2016-08-03 06:00:00,0.014,6,8,2016,3
2016-08-03 06:00:00,2016-08-03 07:00:00,0.124,7,8,2016,3
2016-08-03 07:00:00,2016-08-03 08:00:00,0.282,8,8,2016,3
2016-08-03 08:00:00,2016-08-03 09:00:00,0.431,9,8,2016,3
2016-08-03 09:00:00,2016-08-03 10:00:00,0.546,10,8,2016,3
2016-08-03 10:00:00,2016-08-03 11:00:00,0.626,11,8,2016,3
2016-08-03 11:00:00,2016-08-03 12:00:00,0.667,12,8,2016,3
2016-08-03 12:00:00,2016-08-03 13:00:00,0.673,13,8,2016,3
2016-08-03 13:00:00,2016-08-03 14:00:00,0.64,14,8,2016,3
2016-08-03 14:00:00,2016-08-03 15:00:00,0.571,15,8,2016,3
2016-08-03 15:00:00,2016-08-03 16:00:00,0.463,16,8,2016,3
2016-08-03 16:00:00,2016-08-03 17:00:00,0.322,17,8,2016,3
2016-08-03 17:00:00,2016-08-03 18:00:00,0.169,18,8,2016,3
2016-08-03 18:00:00,2016-08-03 19:00:00,0.046,19,8,2016,3
2016-08-03 19:00:00,2016-08-03 20:00:00,0.0,20,8,2016,3
2016-08-03 20:00:00,2016-08-03 21:00:00,0.0,21,8,2016,3
2016-08-03 21:00:00,2016-08-03 22:00:00,0.0,22,8,2016,3
2016-08-03 22:00:00,2016-08-03 23:00:00,0.0,23,8,2016,3
2016-08-03 23:00:00,2016-08-04 00:00:00,0.0,0,8,2016,4
2016-08-04 00:00:00,2016-08-04 01:00:00,0.0,1,8,2016,4
2016-08-04 01:00:00,2016-08-04 02:00:00,0.0,2,8,2016,4
2016-08-04 02:00:00,2016-08-04 03:00:00,0.0,3,8,2016,4
2016-08-04 03:00:00,2016-08-04 04:00:00,0.0,4,8,2016,4
2016-08-04 04:00:00,2016-08-04 05:00:00,0.0,5,8,2016,4
2016-08-04 05:00:00,2016-08-04 06:00:00,0.011,6,8,2016,4
2016-08-04 06:00:00,2016-08-04 07:00:00,0.111,7,8,2016,4
2016-08-04 07:00:00,2016-08-04 08:00:00,0.254,8,8,2016,4
